EmpId,EmpShift,DeptId,Zone,DateTime,ToolScanTime,Img
EMP157,9:30,DEPT2,HQ,2023-09-11 09:36:00,0.44,HQ_20230911_EMP157
EMP163,9:30,DEPT3,HQ,2023-09-11 09:36:00,0.52,HQ_20230911_EMP163
EMP175,9:30,DEPT2,HQ,2023-09-11 09:37:00,0.48,HQ_20230911_EMP175
EMP162,9:30,DEPT2,HQ,2023-09-11 09:37:00,0.48,HQ_20230911_EMP162
EMP140,9:30,DEPT2,HQ,2023-09-11 09:38:00,0.44,HQ_20230911_EMP140
EMP198,9:30,DEPT4,HQ,2023-09-11 09:38:00,0.46,HQ_20230911_EMP198
EMP164,9:30,DEPT4,HQ,2023-09-11 09:38:00,0.45,HQ_20230911_EMP164
EMP180,9:30,DEPT4,HQ,2023-09-11 09:39:00,0.48,HQ_20230911_EMP180
EMP166,9:30,DEPT4,HQ,2023-09-11 09:39:00,0.41,HQ_20230911_EMP166
EMP141,9:30,DEPT1,HQ,2023-09-11 09:40:00,0.51,HQ_20230911_EMP141
EMP171,9:30,DEPT4,HQ,2023-09-11 09:40:00,0.52,HQ_20230911_EMP171
EMP158,9:30,DEPT4,HQ,2023-09-11 09:41:00,0.44,HQ_20230911_EMP158
EMP154,9:30,DEPT2,HQ,2023-09-11 09:42:00,0.42,HQ_20230911_EMP154
EMP192,9:30,DEPT3,HQ,2023-09-11 09:43:00,0.51,HQ_20230911_EMP192
EMP173,9:30,DEPT4,HQ,2023-09-11 09:43:00,0.5,HQ_20230911_EMP173
EMP139,9:30,DEPT4,HQ,2023-09-11 09:44:00,0.44,HQ_20230911_EMP139
EMP178,9:30,DEPT4,HQ,2023-09-11 09:44:00,0.47,HQ_20230911_EMP178
EMP196,9:30,DEPT1,HQ,2023-09-11 09:44:00,0.42,HQ_20230911_EMP196
EMP189,9:30,DEPT4,HQ,2023-09-11 09:45:00,0.47,HQ_20230911_EMP189
EMP167,9:30,DEPT2,HQ,2023-09-11 09:45:00,0.42,HQ_20230911_EMP167
EMP174,9:30,DEPT4,HQ,2023-09-11 09:45:00,0.44,HQ_20230911_EMP174
EMP142,9:30,DEPT3,HQ,2023-09-11 09:48:00,0.38,HQ_20230911_EMP142
EMP147,9:30,DEPT4,HQ,2023-09-11 09:49:00,0.52,HQ_20230911_EMP147
EMP187,9:30,DEPT4,HQ,2023-09-11 09:49:00,0.46,HQ_20230911_EMP187
EMP137,9:30,DEPT4,HQ,2023-09-11 09:50:00,0.44,HQ_20230911_EMP137
EMP153,9:30,DEPT3,HQ,2023-09-11 09:50:00,0.47,HQ_20230911_EMP153
EMP165,9:30,DEPT4,HQ,2023-09-11 09:51:00,0.46,HQ_20230911_EMP165
EMP177,9:30,DEPT4,HQ,2023-09-11 09:52:00,0.47,HQ_20230911_EMP177
EMP161,9:30,DEPT4,HQ,2023-09-11 09:53:00,0.51,HQ_20230911_EMP161
EMP195,9:30,DEPT4,HQ,2023-09-11 09:54:00,0.48,HQ_20230911_EMP195
EMP169,9:30,DEPT4,HQ,2023-09-11 09:54:00,0.47,HQ_20230911_EMP169
EMP146,9:30,DEPT4,HQ,2023-09-11 09:54:00,0.47,HQ_20230911_EMP146
EMP172,9:30,DEPT3,HQ,2023-09-11 09:56:00,0.42,HQ_20230911_EMP172
EMP138,9:30,DEPT1,HQ,2023-09-11 10:00:00,0.5,HQ_20230911_EMP138
EMP209,6:30,DEPT1,AZ,2023-09-12 06:31:00,1.01,AZ_20230912_EMP209
EMP217,6:30,DEPT3,AZ,2023-09-12 06:32:00,1.0,AZ_20230912_EMP217
EMP205,6:30,DEPT3,AZ,2023-09-12 06:33:00,1.06,AZ_20230912_EMP205
EMP221,6:30,DEPT4,AZ,2023-09-12 06:34:00,0.97,AZ_20230912_EMP221
EMP211,6:30,DEPT4,AZ,2023-09-12 06:34:00,0.98,AZ_20230912_EMP211
EMP215,6:30,DEPT2,AZ,2023-09-12 06:37:00,0.95,AZ_20230912_EMP215
EMP206,6:30,DEPT4,AZ,2023-09-12 06:37:00,1.04,AZ_20230912_EMP206
EMP210,6:30,DEPT3,AZ,2023-09-12 06:38:00,1.03,AZ_20230912_EMP210
EMP207,6:30,DEPT4,AZ,2023-09-12 06:39:00,1.01,AZ_20230912_EMP207
EMP202,6:30,DEPT1,AZ,2023-09-12 06:41:00,0.96,AZ_20230912_EMP202
EMP203,6:30,DEPT1,AZ,2023-09-12 06:41:00,1.0,AZ_20230912_EMP203
EMP218,6:30,DEPT3,AZ,2023-09-12 06:45:00,1.04,AZ_20230912_EMP218
EMP208,6:30,DEPT2,AZ,2023-09-12 06:46:00,0.95,AZ_20230912_EMP208
EMP220,6:30,DEPT4,AZ,2023-09-12 06:47:00,1.0,AZ_20230912_EMP220
EMP204,6:30,DEPT4,AZ,2023-09-12 06:53:00,0.98,AZ_20230912_EMP204
EMP219,6:30,DEPT2,AZ,2023-09-12 06:57:00,0.96,AZ_20230912_EMP219
EMP216,6:30,DEPT4,AZ,2023-09-12 06:58:00,1.04,AZ_20230912_EMP216
EMP006,7:30,DEPT4,HQ,2023-09-12 07:31:00,0.41,HQ_20230912_EMP006
EMP009,7:30,DEPT3,HQ,2023-09-12 07:31:00,0.51,HQ_20230912_EMP009
EMP026,7:30,DEPT1,HQ,2023-09-12 07:32:00,0.41,HQ_20230912_EMP026
EMP021,7:30,DEPT4,HQ,2023-09-12 07:32:00,0.51,HQ_20230912_EMP021
EMP028,7:30,DEPT2,HQ,2023-09-12 07:34:00,0.44,HQ_20230912_EMP028
EMP005,7:30,DEPT3,HQ,2023-09-12 07:36:00,0.45,HQ_20230912_EMP005
EMP002,7:30,DEPT4,HQ,2023-09-12 07:36:00,0.43,HQ_20230912_EMP002
EMP029,7:30,DEPT2,HQ,2023-09-12 07:36:00,0.42,HQ_20230912_EMP029
EMP004,7:30,DEPT1,HQ,2023-09-12 07:37:00,0.5,HQ_20230912_EMP004
EMP032,7:30,DEPT4,HQ,2023-09-12 07:37:00,0.49,HQ_20230912_EMP032
EMP012,7:30,DEPT4,HQ,2023-09-12 07:39:00,0.45,HQ_20230912_EMP012
EMP022,7:30,DEPT4,HQ,2023-09-12 07:40:00,0.45,HQ_20230912_EMP022
EMP003,7:30,DEPT3,HQ,2023-09-12 07:40:00,0.46,HQ_20230912_EMP003
EMP024,7:30,DEPT1,HQ,2023-09-12 07:42:00,0.41,HQ_20230912_EMP024
EMP015,7:30,DEPT4,HQ,2023-09-12 07:43:00,0.43,HQ_20230912_EMP015
EMP016,7:30,DEPT4,HQ,2023-09-12 07:43:00,0.43,HQ_20230912_EMP016
EMP023,7:30,DEPT4,HQ,2023-09-12 07:43:00,0.46,HQ_20230912_EMP023
EMP011,7:30,DEPT3,HQ,2023-09-12 07:44:00,0.51,HQ_20230912_EMP011
EMP001,7:30,DEPT4,HQ,2023-09-12 07:52:00,0.43,HQ_20230912_EMP001
EMP010,7:30,DEPT4,HQ,2023-09-12 07:54:00,0.5,HQ_20230912_EMP010
EMP031,7:30,DEPT3,HQ,2023-09-12 07:54:00,0.45,HQ_20230912_EMP031
EMP025,7:30,DEPT2,HQ,2023-09-12 07:58:00,0.48,HQ_20230912_EMP025
EMP007,7:30,DEPT4,HQ,2023-09-12 07:59:00,0.44,HQ_20230912_EMP007
EMP020,7:30,DEPT4,HQ,2023-09-12 08:00:00,0.48,HQ_20230912_EMP020
EMP051,8:30,DEPT3,HQ,2023-09-12 08:31:00,0.45,HQ_20230912_EMP051
EMP060,8:30,DEPT4,HQ,2023-09-12 08:31:00,0.44,HQ_20230912_EMP060
EMP107,8:30,DEPT3,HQ,2023-09-12 08:31:00,0.46,HQ_20230912_EMP107
EMP268,8:30,DEPT1,AZ,2023-09-12 08:32:00,0.95,AZ_20230912_EMP268
EMP120,8:30,DEPT3,HQ,2023-09-12 08:32:00,0.45,HQ_20230912_EMP120
EMP058,8:30,DEPT3,HQ,2023-09-12 08:32:00,0.51,HQ_20230912_EMP058
EMP316,8:30,DEPT4,AZ,2023-09-12 08:32:00,0.98,AZ_20230912_EMP316
EMP321,8:30,DEPT4,AZ,2023-09-12 08:32:00,1.03,AZ_20230912_EMP321
EMP116,8:30,DEPT4,HQ,2023-09-12 08:32:00,0.45,HQ_20230912_EMP116
EMP300,8:30,DEPT3,AZ,2023-09-12 08:32:00,0.96,AZ_20230912_EMP300
EMP309,8:30,DEPT4,AZ,2023-09-12 08:32:00,0.99,AZ_20230912_EMP309
EMP108,8:30,DEPT4,HQ,2023-09-12 08:33:00,0.53,HQ_20230912_EMP108
EMP314,8:30,DEPT4,AZ,2023-09-12 08:33:00,1.02,AZ_20230912_EMP314
EMP310,8:30,DEPT2,AZ,2023-09-12 08:33:00,1.05,AZ_20230912_EMP310
EMP305,8:30,DEPT1,AZ,2023-09-12 08:33:00,1.01,AZ_20230912_EMP305
EMP225,8:30,DEPT4,AZ,2023-09-12 08:34:00,1.01,AZ_20230912_EMP225
EMP121,8:30,DEPT4,HQ,2023-09-12 08:34:00,0.44,HQ_20230912_EMP121
EMP333,8:30,DEPT2,AZ,2023-09-12 08:34:00,0.96,AZ_20230912_EMP333
EMP075,8:30,DEPT4,HQ,2023-09-12 08:34:00,0.46,HQ_20230912_EMP075
EMP267,8:30,DEPT3,AZ,2023-09-12 08:34:00,0.97,AZ_20230912_EMP267
EMP223,8:30,DEPT1,AZ,2023-09-12 08:34:00,0.98,AZ_20230912_EMP223
EMP122,8:30,DEPT4,HQ,2023-09-12 08:34:00,0.45,HQ_20230912_EMP122
EMP276,8:30,DEPT2,AZ,2023-09-12 08:34:00,0.99,AZ_20230912_EMP276
EMP040,8:30,DEPT4,HQ,2023-09-12 08:35:00,0.46,HQ_20230912_EMP040
EMP076,8:30,DEPT2,HQ,2023-09-12 08:35:00,0.53,HQ_20230912_EMP076
EMP224,8:30,DEPT4,AZ,2023-09-12 08:35:00,0.96,AZ_20230912_EMP224
EMP106,8:30,DEPT3,HQ,2023-09-12 08:35:00,0.48,HQ_20230912_EMP106
EMP354,8:30,DEPT3,AZ,2023-09-12 08:35:00,0.99,AZ_20230912_EMP354
EMP117,8:30,DEPT3,HQ,2023-09-12 08:36:00,0.46,HQ_20230912_EMP117
EMP328,8:30,DEPT3,AZ,2023-09-12 08:36:00,0.99,AZ_20230912_EMP328
EMP258,8:30,DEPT4,AZ,2023-09-12 08:36:00,1.06,AZ_20230912_EMP258
EMP241,8:30,DEPT4,AZ,2023-09-12 08:36:00,0.97,AZ_20230912_EMP241
EMP036,8:30,DEPT4,HQ,2023-09-12 08:36:00,0.4,HQ_20230912_EMP036
EMP280,8:30,DEPT1,AZ,2023-09-12 08:37:00,1.0,AZ_20230912_EMP280
EMP131,8:30,DEPT3,HQ,2023-09-12 08:37:00,0.55,HQ_20230912_EMP131
EMP347,8:30,DEPT4,AZ,2023-09-12 08:37:00,1.03,AZ_20230912_EMP347
EMP098,8:30,DEPT4,HQ,2023-09-12 08:37:00,0.48,HQ_20230912_EMP098
EMP042,8:30,DEPT1,HQ,2023-09-12 08:37:00,0.46,HQ_20230912_EMP042
EMP344,8:30,DEPT4,AZ,2023-09-12 08:38:00,0.94,AZ_20230912_EMP344
EMP230,8:30,DEPT1,AZ,2023-09-12 08:38:00,1.01,AZ_20230912_EMP230
EMP062,8:30,DEPT4,HQ,2023-09-12 08:38:00,0.51,HQ_20230912_EMP062
EMP110,8:30,DEPT2,HQ,2023-09-12 08:38:00,0.42,HQ_20230912_EMP110
EMP311,8:30,DEPT2,AZ,2023-09-12 08:38:00,1.03,AZ_20230912_EMP311
EMP291,8:30,DEPT1,AZ,2023-09-12 08:38:00,0.98,AZ_20230912_EMP291
EMP345,8:30,DEPT4,AZ,2023-09-12 08:38:00,0.96,AZ_20230912_EMP345
EMP252,8:30,DEPT1,AZ,2023-09-12 08:39:00,1.0,AZ_20230912_EMP252
EMP111,8:30,DEPT4,HQ,2023-09-12 08:39:00,0.42,HQ_20230912_EMP111
EMP260,8:30,DEPT3,AZ,2023-09-12 08:39:00,1.01,AZ_20230912_EMP260
EMP323,8:30,DEPT4,AZ,2023-09-12 08:39:00,1.03,AZ_20230912_EMP323
EMP079,8:30,DEPT4,HQ,2023-09-12 08:39:00,0.5,HQ_20230912_EMP079
EMP085,8:30,DEPT2,HQ,2023-09-12 08:39:00,0.45,HQ_20230912_EMP085
EMP118,8:30,DEPT4,HQ,2023-09-12 08:40:00,0.45,HQ_20230912_EMP118
EMP231,8:30,DEPT3,AZ,2023-09-12 08:40:00,0.98,AZ_20230912_EMP231
EMP270,8:30,DEPT4,AZ,2023-09-12 08:40:00,0.99,AZ_20230912_EMP270
EMP056,8:30,DEPT2,HQ,2023-09-12 08:40:00,0.41,HQ_20230912_EMP056
EMP319,8:30,DEPT3,AZ,2023-09-12 08:40:00,0.96,AZ_20230912_EMP319
EMP318,8:30,DEPT4,AZ,2023-09-12 08:40:00,0.94,AZ_20230912_EMP318
EMP312,8:30,DEPT4,AZ,2023-09-12 08:40:00,1.01,AZ_20230912_EMP312
EMP033,8:30,DEPT4,HQ,2023-09-12 08:40:00,0.44,HQ_20230912_EMP033
EMP304,8:30,DEPT4,AZ,2023-09-12 08:40:00,1.0,AZ_20230912_EMP304
EMP299,8:30,DEPT3,AZ,2023-09-12 08:40:00,0.99,AZ_20230912_EMP299
EMP255,8:30,DEPT3,AZ,2023-09-12 08:40:00,0.96,AZ_20230912_EMP255
EMP340,8:30,DEPT4,AZ,2023-09-12 08:40:00,1.02,AZ_20230912_EMP340
EMP100,8:30,DEPT1,HQ,2023-09-12 08:41:00,0.41,HQ_20230912_EMP100
EMP282,8:30,DEPT3,AZ,2023-09-12 08:41:00,1.0,AZ_20230912_EMP282
EMP084,8:30,DEPT4,HQ,2023-09-12 08:41:00,0.41,HQ_20230912_EMP084
EMP254,8:30,DEPT3,AZ,2023-09-12 08:41:00,0.99,AZ_20230912_EMP254
EMP034,8:30,DEPT3,HQ,2023-09-12 08:41:00,0.43,HQ_20230912_EMP034
EMP044,8:30,DEPT3,HQ,2023-09-12 08:41:00,0.46,HQ_20230912_EMP044
EMP127,8:30,DEPT3,HQ,2023-09-12 08:41:00,0.45,HQ_20230912_EMP127
EMP096,8:30,DEPT4,HQ,2023-09-12 08:41:00,0.44,HQ_20230912_EMP096
EMP232,8:30,DEPT3,AZ,2023-09-12 08:41:00,1.06,AZ_20230912_EMP232
EMP334,8:30,DEPT4,AZ,2023-09-12 08:41:00,1.0,AZ_20230912_EMP334
EMP046,8:30,DEPT3,HQ,2023-09-12 08:42:00,0.43,HQ_20230912_EMP046
EMP072,8:30,DEPT2,HQ,2023-09-12 08:42:00,0.43,HQ_20230912_EMP072
EMP068,8:30,DEPT3,HQ,2023-09-12 08:42:00,0.46,HQ_20230912_EMP068
EMP332,8:30,DEPT3,AZ,2023-09-12 08:42:00,1.0,AZ_20230912_EMP332
EMP329,8:30,DEPT3,AZ,2023-09-12 08:42:00,0.97,AZ_20230912_EMP329
EMP083,8:30,DEPT3,HQ,2023-09-12 08:43:00,0.45,HQ_20230912_EMP083
EMP348,8:30,DEPT4,AZ,2023-09-12 08:43:00,1.0,AZ_20230912_EMP348
EMP037,8:30,DEPT4,HQ,2023-09-12 08:43:00,0.46,HQ_20230912_EMP037
EMP266,8:30,DEPT2,AZ,2023-09-12 08:43:00,0.94,AZ_20230912_EMP266
EMP039,8:30,DEPT3,HQ,2023-09-12 08:43:00,0.43,HQ_20230912_EMP039
EMP338,8:30,DEPT1,AZ,2023-09-12 08:43:00,1.01,AZ_20230912_EMP338
EMP292,8:30,DEPT1,AZ,2023-09-12 08:43:00,0.95,AZ_20230912_EMP292
EMP129,8:30,DEPT1,HQ,2023-09-12 08:43:00,0.44,HQ_20230912_EMP129
EMP228,8:30,DEPT3,AZ,2023-09-12 08:43:00,1.0,AZ_20230912_EMP228
EMP342,8:30,DEPT4,AZ,2023-09-12 08:43:00,0.98,AZ_20230912_EMP342
EMP278,8:30,DEPT4,AZ,2023-09-12 08:44:00,1.0,AZ_20230912_EMP278
EMP288,8:30,DEPT4,AZ,2023-09-12 08:44:00,1.02,AZ_20230912_EMP288
EMP234,8:30,DEPT1,AZ,2023-09-12 08:44:00,1.01,AZ_20230912_EMP234
EMP271,8:30,DEPT3,AZ,2023-09-12 08:44:00,1.03,AZ_20230912_EMP271
EMP336,8:30,DEPT3,AZ,2023-09-12 08:44:00,1.05,AZ_20230912_EMP336
EMP294,8:30,DEPT3,AZ,2023-09-12 08:44:00,0.95,AZ_20230912_EMP294
EMP275,8:30,DEPT4,AZ,2023-09-12 08:44:00,1.03,AZ_20230912_EMP275
EMP320,8:30,DEPT3,AZ,2023-09-12 08:44:00,0.95,AZ_20230912_EMP320
EMP070,8:30,DEPT2,HQ,2023-09-12 08:45:00,0.51,HQ_20230912_EMP070
EMP279,8:30,DEPT3,AZ,2023-09-12 08:45:00,1.01,AZ_20230912_EMP279
EMP337,8:30,DEPT4,AZ,2023-09-12 08:45:00,1.04,AZ_20230912_EMP337
EMP251,8:30,DEPT1,AZ,2023-09-12 08:45:00,0.97,AZ_20230912_EMP251
EMP069,8:30,DEPT4,HQ,2023-09-12 08:45:00,0.48,HQ_20230912_EMP069
EMP308,8:30,DEPT2,AZ,2023-09-12 08:46:00,1.0,AZ_20230912_EMP308
EMP095,8:30,DEPT4,HQ,2023-09-12 08:46:00,0.51,HQ_20230912_EMP095
EMP341,8:30,DEPT3,AZ,2023-09-12 08:46:00,1.03,AZ_20230912_EMP341
EMP250,8:30,DEPT2,AZ,2023-09-12 08:46:00,0.98,AZ_20230912_EMP250
EMP331,8:30,DEPT3,AZ,2023-09-12 08:46:00,1.01,AZ_20230912_EMP331
EMP235,8:30,DEPT4,AZ,2023-09-12 08:46:00,0.95,AZ_20230912_EMP235
EMP265,8:30,DEPT3,AZ,2023-09-12 08:46:00,0.99,AZ_20230912_EMP265
EMP263,8:30,DEPT3,AZ,2023-09-12 08:47:00,1.03,AZ_20230912_EMP263
EMP273,8:30,DEPT2,AZ,2023-09-12 08:47:00,1.0,AZ_20230912_EMP273
EMP262,8:30,DEPT4,AZ,2023-09-12 08:47:00,1.02,AZ_20230912_EMP262
EMP330,8:30,DEPT4,AZ,2023-09-12 08:47:00,1.01,AZ_20230912_EMP330
EMP256,8:30,DEPT2,AZ,2023-09-12 08:47:00,1.0,AZ_20230912_EMP256
EMP048,8:30,DEPT4,HQ,2023-09-12 08:47:00,0.44,HQ_20230912_EMP048
EMP343,8:30,DEPT4,AZ,2023-09-12 08:47:00,0.98,AZ_20230912_EMP343
EMP240,8:30,DEPT3,AZ,2023-09-12 08:47:00,0.95,AZ_20230912_EMP240
EMP233,8:30,DEPT2,AZ,2023-09-12 08:47:00,1.03,AZ_20230912_EMP233
EMP353,8:30,DEPT2,AZ,2023-09-12 08:48:00,1.04,AZ_20230912_EMP353
EMP351,8:30,DEPT4,AZ,2023-09-12 08:48:00,1.0,AZ_20230912_EMP351
EMP350,8:30,DEPT3,AZ,2023-09-12 08:48:00,0.96,AZ_20230912_EMP350
EMP052,8:30,DEPT4,HQ,2023-09-12 08:48:00,0.48,HQ_20230912_EMP052
EMP128,8:30,DEPT4,HQ,2023-09-12 08:48:00,0.51,HQ_20230912_EMP128
EMP227,8:30,DEPT4,AZ,2023-09-12 08:48:00,1.43,AZ_20230912_EMP227
EMP286,8:30,DEPT1,AZ,2023-09-12 08:48:00,1.01,AZ_20230912_EMP286
EMP105,8:30,DEPT4,HQ,2023-09-12 08:48:00,0.46,HQ_20230912_EMP105
EMP245,8:30,DEPT1,AZ,2023-09-12 08:48:00,1.03,AZ_20230912_EMP245
EMP038,8:30,DEPT4,HQ,2023-09-12 08:49:00,0.44,HQ_20230912_EMP038
EMP061,8:30,DEPT4,HQ,2023-09-12 08:49:00,0.5,HQ_20230912_EMP061
EMP089,8:30,DEPT4,HQ,2023-09-12 08:49:00,0.43,HQ_20230912_EMP089
EMP050,8:30,DEPT3,HQ,2023-09-12 08:49:00,0.42,HQ_20230912_EMP050
EMP274,8:30,DEPT4,AZ,2023-09-12 08:50:00,0.96,AZ_20230912_EMP274
EMP065,8:30,DEPT3,HQ,2023-09-12 08:50:00,0.53,HQ_20230912_EMP065
EMP307,8:30,DEPT1,AZ,2023-09-12 08:50:00,0.97,AZ_20230912_EMP307
EMP077,8:30,DEPT4,HQ,2023-09-12 08:50:00,0.51,HQ_20230912_EMP077
EMP103,8:30,DEPT4,HQ,2023-09-12 08:50:00,0.42,HQ_20230912_EMP103
EMP315,8:30,DEPT4,AZ,2023-09-12 08:50:00,1.04,AZ_20230912_EMP315
EMP242,8:30,DEPT4,AZ,2023-09-12 08:51:00,0.95,AZ_20230912_EMP242
EMP119,8:30,DEPT4,HQ,2023-09-12 08:51:00,0.53,HQ_20230912_EMP119
EMP259,8:30,DEPT2,AZ,2023-09-12 08:51:00,1.04,AZ_20230912_EMP259
EMP325,8:30,DEPT4,AZ,2023-09-12 08:51:00,0.99,AZ_20230912_EMP325
EMP135,8:30,DEPT1,HQ,2023-09-12 08:51:00,0.46,HQ_20230912_EMP135
EMP277,8:30,DEPT2,AZ,2023-09-12 08:51:00,0.96,AZ_20230912_EMP277
EMP078,8:30,DEPT4,HQ,2023-09-12 08:51:00,0.46,HQ_20230912_EMP078
EMP290,8:30,DEPT2,AZ,2023-09-12 08:52:00,0.98,AZ_20230912_EMP290
EMP284,8:30,DEPT4,AZ,2023-09-12 08:52:00,1.06,AZ_20230912_EMP284
EMP101,8:30,DEPT1,HQ,2023-09-12 08:52:00,0.45,HQ_20230912_EMP101
EMP090,8:30,DEPT4,HQ,2023-09-12 08:53:00,0.41,HQ_20230912_EMP090
EMP126,8:30,DEPT4,HQ,2023-09-12 08:53:00,0.48,HQ_20230912_EMP126
EMP269,8:30,DEPT4,AZ,2023-09-12 08:53:00,1.04,AZ_20230912_EMP269
EMP306,8:30,DEPT4,AZ,2023-09-12 08:53:00,1.0,AZ_20230912_EMP306
EMP298,8:30,DEPT4,AZ,2023-09-12 08:53:00,0.96,AZ_20230912_EMP298
EMP243,8:30,DEPT3,AZ,2023-09-12 08:54:00,1.04,AZ_20230912_EMP243
EMP287,8:30,DEPT1,AZ,2023-09-12 08:54:00,0.94,AZ_20230912_EMP287
EMP283,8:30,DEPT3,AZ,2023-09-12 08:54:00,0.99,AZ_20230912_EMP283
EMP322,8:30,DEPT4,AZ,2023-09-12 08:55:00,0.99,AZ_20230912_EMP322
EMP295,8:30,DEPT2,AZ,2023-09-12 08:55:00,1.03,AZ_20230912_EMP295
EMP327,8:30,DEPT3,AZ,2023-09-12 08:55:00,1.04,AZ_20230912_EMP327
EMP130,8:30,DEPT4,HQ,2023-09-12 08:55:00,0.4,HQ_20230912_EMP130
EMP248,8:30,DEPT4,AZ,2023-09-12 08:55:00,0.97,AZ_20230912_EMP248
EMP247,8:30,DEPT1,AZ,2023-09-12 08:55:00,0.99,AZ_20230912_EMP247
EMP244,8:30,DEPT4,AZ,2023-09-12 08:55:00,1.0,AZ_20230912_EMP244
EMP239,8:30,DEPT2,AZ,2023-09-12 08:55:00,0.99,AZ_20230912_EMP239
EMP229,8:30,DEPT4,AZ,2023-09-12 08:55:00,0.96,AZ_20230912_EMP229
EMP136,8:30,DEPT4,HQ,2023-09-12 08:56:00,0.55,HQ_20230912_EMP136
EMP339,8:30,DEPT3,AZ,2023-09-12 08:56:00,0.95,AZ_20230912_EMP339
EMP237,8:30,DEPT4,AZ,2023-09-12 08:57:00,1.03,AZ_20230912_EMP237
EMP335,8:30,DEPT4,AZ,2023-09-12 08:57:00,0.98,AZ_20230912_EMP335
EMP281,8:30,DEPT4,AZ,2023-09-12 08:58:00,0.97,AZ_20230912_EMP281
EMP324,8:30,DEPT4,AZ,2023-09-12 08:58:00,0.97,AZ_20230912_EMP324
EMP222,8:30,DEPT4,AZ,2023-09-12 08:58:00,1.03,AZ_20230912_EMP222
EMP296,8:30,DEPT4,AZ,2023-09-12 08:59:00,0.99,AZ_20230912_EMP296
EMP264,8:30,DEPT4,AZ,2023-09-12 08:59:00,0.98,AZ_20230912_EMP264
EMP349,8:30,DEPT2,AZ,2023-09-12 08:59:00,1.03,AZ_20230912_EMP349
EMP064,8:30,DEPT3,HQ,2023-09-12 08:59:00,0.46,HQ_20230912_EMP064
EMP092,8:30,DEPT4,HQ,2023-09-12 09:00:00,0.44,HQ_20230912_EMP092
EMP102,8:30,DEPT4,HQ,2023-09-12 09:00:00,0.45,HQ_20230912_EMP102
EMP362,9:00,DEPT4,AZ,2023-09-12 09:01:00,1.06,AZ_20230912_EMP362
EMP112,8:30,DEPT2,HQ,2023-09-12 09:01:00,0.46,HQ_20230912_EMP112
EMP385,9:00,DEPT4,AZ,2023-09-12 09:02:00,0.96,AZ_20230912_EMP385
EMP054,8:30,DEPT4,HQ,2023-09-12 09:02:00,0.46,HQ_20230912_EMP054
EMP398,9:00,DEPT4,AZ,2023-09-12 09:02:00,0.96,AZ_20230912_EMP398
EMP094,8:30,DEPT3,HQ,2023-09-12 09:04:00,0.45,HQ_20230912_EMP094
EMP380,9:00,DEPT2,AZ,2023-09-12 09:06:00,0.98,AZ_20230912_EMP380
EMP400,9:00,DEPT2,AZ,2023-09-12 09:07:00,1.0,AZ_20230912_EMP400
EMP386,9:00,DEPT4,AZ,2023-09-12 09:07:00,1.0,AZ_20230912_EMP386
EMP367,9:00,DEPT4,AZ,2023-09-12 09:08:00,1.03,AZ_20230912_EMP367
EMP387,9:00,DEPT2,AZ,2023-09-12 09:09:00,0.99,AZ_20230912_EMP387
EMP257,8:30,DEPT3,AZ,2023-09-12 09:09:00,0.99,AZ_20230912_EMP257
EMP361,9:00,DEPT4,AZ,2023-09-12 09:10:00,0.98,AZ_20230912_EMP361
EMP396,9:00,DEPT1,AZ,2023-09-12 09:11:00,0.94,AZ_20230912_EMP396
EMP297,8:30,DEPT1,AZ,2023-09-12 09:12:00,1.03,AZ_20230912_EMP297
EMP365,9:00,DEPT4,AZ,2023-09-12 09:14:00,0.94,AZ_20230912_EMP365
EMP399,9:00,DEPT1,AZ,2023-09-12 09:14:00,1.03,AZ_20230912_EMP399
EMP372,9:00,DEPT1,AZ,2023-09-12 09:14:00,0.95,AZ_20230912_EMP372
EMP394,9:00,DEPT4,AZ,2023-09-12 09:14:00,0.97,AZ_20230912_EMP394
EMP383,9:00,DEPT1,AZ,2023-09-12 09:15:00,1.01,AZ_20230912_EMP383
EMP376,9:00,DEPT4,AZ,2023-09-12 09:17:00,0.97,AZ_20230912_EMP376
EMP389,9:00,DEPT3,AZ,2023-09-12 09:18:00,1.04,AZ_20230912_EMP389
EMP356,9:00,DEPT4,AZ,2023-09-12 09:18:00,1.01,AZ_20230912_EMP356
EMP381,9:00,DEPT4,AZ,2023-09-12 09:18:00,0.96,AZ_20230912_EMP381
EMP364,9:00,DEPT4,AZ,2023-09-12 09:19:00,1.01,AZ_20230912_EMP364
EMP359,9:00,DEPT4,AZ,2023-09-12 09:19:00,0.96,AZ_20230912_EMP359
EMP373,9:00,DEPT3,AZ,2023-09-12 09:19:00,1.04,AZ_20230912_EMP373
EMP392,9:00,DEPT3,AZ,2023-09-12 09:19:00,1.01,AZ_20230912_EMP392
EMP369,9:00,DEPT3,AZ,2023-09-12 09:19:00,0.99,AZ_20230912_EMP369
EMP393,9:00,DEPT2,AZ,2023-09-12 09:21:00,1.03,AZ_20230912_EMP393
EMP366,9:00,DEPT1,AZ,2023-09-12 09:22:00,1.02,AZ_20230912_EMP366
EMP360,9:00,DEPT4,AZ,2023-09-12 09:22:00,1.01,AZ_20230912_EMP360
EMP378,9:00,DEPT4,AZ,2023-09-12 09:23:00,0.97,AZ_20230912_EMP378
